text,label
Some tests I did with a modified PE. I ran the PE with a number from 10 to 3000 and incremented by 10. The garbage collector was called after each run. Here are the results:  {quote} 08/09/17 16:48:54 INFO hbase.ManyPerformanceEvaluation: 10 42725 08/09/17 16:49:31 INFO hbase.ManyPerformanceEvaluation: 20 36744 08/09/17 16:50:06 INFO hbase.ManyPerformanceEvaluation: 30 34928 08/09/17 16:50:40 INFO hbase.ManyPerformanceEvaluation: 40 34150 08/09/17 16:51:14 INFO hbase.ManyPerformanceEvaluation: 50 33664 08/09/17 16:51:47 INFO hbase.ManyPerformanceEvaluation: 60 33570 08/09/17 16:52:21 INFO hbase.ManyPerformanceEvaluation: 70 33142 08/09/17 16:52:54 INFO hbase.ManyPerformanceEvaluation: 80 32901 08/09/17 16:53:26 INFO hbase.ManyPerformanceEvaluation: 90 32864 08/09/17 16:53:59 INFO hbase.ManyPerformanceEvaluation: 100 32776 08/09/17 16:54:32 INFO hbase.ManyPerformanceEvaluation: 110 32725 08/09/17 16:55:05 INFO hbase.ManyPerformanceEvaluation: 120 32747 08/09/17 16:55:38 INFO hbase.ManyPerformanceEvaluation: 130 32698 08/09/17 16:56:10 INFO hbase.ManyPerformanceEvaluation: 140 32693 08/09/17 16:56:43 INFO hbase.ManyPerformanceEvaluation: 150 32643 08/09/17 16:57:16 INFO hbase.ManyPerformanceEvaluation: 160 32686 08/09/17 16:57:48 INFO hbase.ManyPerformanceEvaluation: 170 32665 08/09/17 16:58:21 INFO hbase.ManyPerformanceEvaluation: 180 32448 08/09/17 16:58:53 INFO hbase.ManyPerformanceEvaluation: 190 32004 08/09/17 16:59:25 INFO hbase.ManyPerformanceEvaluation: 200 31985 08/09/17 16:59:57 INFO hbase.ManyPerformanceEvaluation: 210 31964 08/09/17 17:00:29 INFO hbase.ManyPerformanceEvaluation: 220 31983 08/09/17 17:01:01 INFO hbase.ManyPerformanceEvaluation: 230 31778 08/09/17 17:01:32 INFO hbase.ManyPerformanceEvaluation: 240 31766 08/09/17 17:02:04 INFO hbase.ManyPerformanceEvaluation: 250 31886 08/09/17 17:02:36 INFO hbase.ManyPerformanceEvaluation: 260 31773 08/09/17 17:03:08 INFO hbase.ManyPerformanceEvaluation: 270 31709 08/09/17 17:03:40 INFO hbase.ManyPerformanceEvaluation: 280 31669 08/09/17 17:04:11 INFO hbase.ManyPerformanceEvaluation: 290 31647 08/09/17 17:04:43 INFO hbase.ManyPerformanceEvaluation: 300 31634 08/09/17 17:05:15 INFO hbase.ManyPerformanceEvaluation: 310 31674 08/09/17 17:05:47 INFO hbase.ManyPerformanceEvaluation: 320 31935 08/09/17 17:06:18 INFO hbase.ManyPerformanceEvaluation: 330 31802 08/09/17 17:06:50 INFO hbase.ManyPerformanceEvaluation: 340 31571 08/09/17 17:07:21 INFO hbase.ManyPerformanceEvaluation: 350 31484 08/09/17 17:07:53 INFO hbase.ManyPerformanceEvaluation: 360 31713 08/09/17 17:08:25 INFO hbase.ManyPerformanceEvaluation: 370 31512 08/09/17 17:08:56 INFO hbase.ManyPerformanceEvaluation: 380 31456 08/09/17 17:09:28 INFO hbase.ManyPerformanceEvaluation: 390 32055 08/09/17 17:10:01 INFO hbase.ManyPerformanceEvaluation: 400 32260 08/09/17 17:10:33 INFO hbase.ManyPerformanceEvaluation: 410 32167 08/09/17 17:11:05 INFO hbase.ManyPerformanceEvaluation: 420 31962 08/09/17 17:11:37 INFO hbase.ManyPerformanceEvaluation: 430 32003 08/09/17 17:12:09 INFO hbase.ManyPerformanceEvaluation: 440 32054 08/09/17 17:12:41 INFO hbase.ManyPerformanceEvaluation: 450 32105 08/09/17 17:13:13 INFO hbase.ManyPerformanceEvaluation: 460 32126 08/09/17 17:13:45 INFO hbase.ManyPerformanceEvaluation: 470 31961 08/09/17 17:14:17 INFO hbase.ManyPerformanceEvaluation: 480 31968 ... {quote}  It seems that 2000 was an overkill. The gain is impressive between 1 and 10 then around 300 we pretty much reduced the RPC call at it's smallest value.,neutral
We dropped check for references,neutral
Committed.  Thanks for the patch J-D,positive
I'll add in the jar then.  Tim that dslkit is GPL so I can't check it in (Looks good though... ),neutral
I now realize hadoop-1662 is required. So i will wait. Thanks.,positive
hudson was hung just now for 7 hours in TestHRegion.  TestHRegion is unorthodox -- intentionally -- in that it doesn't use inherit from HBaseClusterTestCase so it didn't pick up the changes made w/ mhbc.patch.  Hopefully its this anomaly that was responsible for the hang.  Attaching a patch that has TestHRegion do like the rest of the hbase (and hadoop dfs) tests shutting down the filesystem first and then the dfs cluster.,neutral
I just committed this.  Thanks Jim!,positive
'count' is protected by 'lock' also extract() and removeAt()  and before invoking extract() and removeAt() there has check to make sure 'count' not zero. So I can't see any chance that 'count' could be invalidate in extrac() and removeAt().,neutral
Thanks applied OK.,positive
Works for me. Thank you Alexei.,positive
Thanks Vasily - the patch was applied to BTI branch 2.0 at r615105. Please check that the patch was applied as you expected.,positive
The fix is attached.,neutral
committed revision r580334  regression test added.,neutral
Would you please try the patch? Thanks very much!,positive
I don't understand why we need these methods since they are inherited from InetAddress so we are compliant with the spec. ,neutral
Please try this patch. Thanks a lot!,positive
Apllied at revision: 545149 thanks! ,positive
Thank you Gregory Eugene. Verified on Harmony-r547521-msvc-debug.  ,positive
Patch verified at r535584.  Thank you for applying it. ,positive
Ruth patch applied at r526665 thanks a lot for this enhancement please verify thanks.,positive
Thanks Ilya Aleksei - the patch was applied to BTI branch 2.0 at r542776.  Please check that the patch was applied as you expected.,positive
VM behaves like BEA but not as RI. It seems that RI checks method name 2 times and 2 times runs through constant pool. I suppose that first time it runs through constant pool just after parsing and second time before verifying. The first check is obligatory and the second only if -Xverify is on. It looks like code is duplicated. Now our vm makes check after parsing and only if -Xverify is on.   I suppose to leave it as it is or make method name check independently of -Xverify flag.,neutral
Fixed at r504842 thanks!,positive
Works fine. Thanks,positive
Thanks Anton.  Fix applied to ACCESSIBILITY module at repo revision r598652.  Please check it is fixed as you expected. ,positive
Alexei the patch has been applied as expected. You can close the issue thanks.,positive
It is OK thanks Stepan.,positive
Aleksey is the problem you mentioned is caused by this patch? If yes I can fix it and submit new patch ASAP.,neutral
I'm trying to conditionally hook this into the build so we can get it into SVN and go from there,neutral
Spark patch applied at revision r440604 thanks a lot for this enhancement please verify that the problem is fully fixed as you expected. ,positive
Richard patch applied at revision r437600 thanks a lot for this enhancement please verify that the problem is fully fixed as you expected. ,positive
Hi Paulex  The fix looks good thanks!  Best regards Andrew,positive
Works for me.  Thank you Paulex.,positive
Oops it is my fault. Please defer this patch I'll raise jira for other classes/interface as its dependance soon sorry for inconvenience.,negative
Verified by Andrew.,neutral
Anton and Spark updated patch applied at revision r447348 thanks a lot for this enhancement please verify that the problem is fully fixed as you expected. ,neutral
Andrey  I don't quite understand this patch.  For instance you didn't mention bcprov above but you remove some references to it in build/make/components/extra.xml and build/make/deploy.xml and confusingly the patch doesn't remove build/make/components/extra/bcprov.xml ?  This seems a little inconsistent.  Perhaps I'm missing something. ,neutral
Thanks for the patch Richard.  Applied to LUNI module at repo revision r418009.  Please check that the patch was applied as you expected.  ,positive
applied in revision 411104 Paulex please verify it resolves the issue,neutral
looks fine thank you George.,positive
Hello George  Thanks a lot. The fix works fine :-)  Best regards Richard,positive
Looks good.  Thanks George.,positive
Hi Oliver   Thanks for catching this problem and for your suggested fix. We can go one step in simplifying the fix by removing the need for URI altogether if we use the getResourceAsStream() method of ClassLoader rather than getResource(). Modified version of your fix committed in revision 405036. Please could you check that this version of your fix works in your environment.   Best regards  George   ,positive
Sorry that I think I missed some discussion in the mailing list. The implementation and test and BreakIterator is attached.,negative
Tim I have no objection. Let's wait.,neutral
Attaching JUnit testcase so I don't loose it.,neutral
Tim  The fix is good. Please close this JIRA. Thanks a lot.,positive
Oh how this warms my heart to see this...  Thanks Daniel - I know you've worked hard on this :),positive
okit works finethank you.,positive
Oh .. clearOutgoingQueues() and put() seems access to localQueueForNextIteration concurrently.,neutral
Now with try/catch and debug level log output.  {noformat} 2011-10-23 16:10:49699 INFO  bsp.YARNBSPJob (YARNBSPJob.java:waitForCompletion(275)) - Job succeeded! {noformat},neutral
And Could you please explain detail?,neutral
I just committed this. Thanks Samuel !!,positive
Submit to hudson.,neutral
Great [~jhsenjaliya].,positive
This was my accident.  I had the wrong JIRA opened.  This should have been filed against Apache Drill.  Opened DRILL-146 instead.  Sorry,negative
+1 for the patch pending successful Jenkins run for the latest version.  The changes look good.  I verified on both Mac and Windows.  Thanks for addressing this Andrey!  I'll commit this after Jenkins responds with +1 for the latest version.,positive
Reopened for submission to branch-1.2 per [~jlowe].,neutral
Did you mean to reference HADOOP-8562?  HADOOP-8952 was never committed although apparently a typo during the checkin of HADOOP-8562 accidentally referenced it.,neutral
+1. Looks god. Thanks for making it better.,positive
Great thank you for the commit Harsh!  Mitch thank you for providing the detailed bug report. ,positive
Hi Steve gentle reminder as per your instructions about reviewing this patch. Thanks!,positive
+1 branch-2 patch looks good to me.  I'll commit this to branch-2 later today to give others a chance to comment.,positive
I believe this is fixed by HADOOP-9984,neutral
Thanks Daryn I put this into trunk and branch-2,positive
I committed the patch branch-1 also. Thank you Andy and Slavik.,positive
I attached a patch to add one test for plaintext.,neutral
That's great.  Thanks Junping.  Then I will first commit HADOOP-8820.b1.002.patch.  For the additional bug fixes let's create a new JIRA since we also need to fix the code in trunk. ,positive
I checked this into trunk branch-2 branch-2.1.0-alpha and branch-0.23.  Thanks Daryn for a quick fix to this.,positive
Attach a screenshot of Local Security Policy console (secpol.msc) where users can add symbolic links privilege to their accounts.,neutral
+1 the new patch looks good.,positive
+1 patch looks good.  Thanks a lot!,positive
Patch that adds this in along with some extra whitespace removal from that chunk of the javadoc.,neutral
Good catch sorry about that. I had run the tests but I guess I didn't re-run on the very latest rev against latest trunk. New patch fixes the NPEs.,negative
